video1,video2,video3,video4,video5,action1,action2,action3,action4,action5,reason1,reason2,reason3,reason4,reason5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/P_mG3wluuxQ+0:07:31+0:08:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/7z8a43OtGIY+0:01:40+0:02:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3LJdjNMezJc+0:07:58+0:08:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-owzwdTFE-U+0:06:30+0:06:51.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/P_mG3wluuxQ+0:08:46+0:09:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/l3RE0rN7oEg+0:03:28+0:04:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/mgswqUkPKME+0:02:27+0:03:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0Py6sFG_w68+0:02:02+0:02:26.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/P_mG3wluuxQ+0:10:44+0:11:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3nMKB65DbvI+0:02:30+0:03:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/2mF9t0OMoss+0:00:06+0:00:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wd4aL8okbPA+0:00:03+0:00:37.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/QADa8CzlKpw+0:00:31+0:01:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ji3e_2B2nUo+0:00:12+0:00:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9tNu4AcDh-I+0:01:07+0:02:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/gsD1iEqkkRA+0:05:10+0:05:43.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/2tryvWYlnGE+0:07:31+0:08:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6yoNzQIr8IQ+0:01:16+0:01:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/KXnSeFScmuY+0:02:34+0:03:06.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:06:02+0:06:44.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/WFxFaGLCEB4+0:00:51+0:01:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/2qrYcB0X8lY+0:05:27+0:05:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ffjqcJp4mOU+0:05:38+0:06:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:09:54+0:10:24.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/WFxFaGLCEB4+0:04:48+0:05:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/xKlhmBYzKiQ+0:10:18+0:10:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6B9piJNFS3s+0:14:05+0:14:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:18:55+0:19:36.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/WFxFaGLCEB4+0:04:50+0:05:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z8L7BYVAlDQ+0:03:11+0:03:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6B9piJNFS3s+0:14:09+0:14:40.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uqZKt9UbfLc+0:04:07+0:04:38.mp4?raw=true,nothing,cleaning,playing,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['have fun', 'win game', 'play music', 'play an instrument', 'bored', 'relax', 'entertain yourself', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/WFxFaGLCEB4+0:04:53+0:05:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/QADa8CzlKpw+0:04:31+0:05:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6B9piJNFS3s+0:19:22+0:19:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/z-oRyrh8e1g+0:06:16+0:06:43.mp4?raw=true,nothing,cleaning,reading,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/n7iIHOcJQfM+0:01:00+0:01:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/f5IPAZNtfgI+0:02:35+0:03:28.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ea7pxJS8mJ8+0:13:32+0:13:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/n8sWdPfM1uI+0:07:59+0:08:30.mp4?raw=true,nothing,cleaning,reading,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-wmwzAoJMU+0:01:21+0:01:59.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/xOVoINIkoAQ+0:04:38+0:05:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/zBeL8Etat3U+0:00:30+0:01:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9tNu4AcDh-I+0:02:05+0:03:11.mp4?raw=true,nothing,cleaning,reading,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-wmwzAoJMU+0:05:54+0:07:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/seEFqzltlLU+0:06:57+0:09:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/r4C_OS0uQA4+0:03:43+0:04:41.mp4?raw=true,nothing,cleaning,reading,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
https://github.com/OanaIgnat/miniclips/blob/main/no_check/w-wmwzAoJMU+0:10:29+0:11:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/CD3LMdA-i2Q+0:05:29+0:05:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/20zZzYyZOlk+0:06:18+0:06:50.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:00:54+0:01:26.mp4?raw=true,nothing,cleaning,reading,sleeping,travelling,nothing,"['company was coming', 'do not like dirtiness', 'habit', 'self care', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']",['nothing']
