video1,video2,video3,video4,video5,action1,action2,action3,action4,action5,reason1,reason2,reason3,reason4,reason5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/nUaGyBiDUr4+0:00:20+0:00:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/o3ZBLmFKbvA+0:07:27+0:07:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Ay_U07nUWAM+0:03:04+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wc0dVP57fXc+0:06:39+0:07:11.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/8e16gj2rA3s+0:09:33+0:10:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/FbdKzw2B8sU+0:01:10+0:01:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/iCB6EesfCGY+0:01:45+0:02:23.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3bVRXb16Mxc+0:06:26+0:06:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/8e16gj2rA3s+0:09:44+0:10:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/fbkPlsEj7MA+0:02:22+0:03:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/LfNn-JeSCbs+0:08:48+0:09:16.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5Vj2TM7h6vc+0:02:48+0:03:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:04:18+0:04:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/FUc0yNDrA6w+0:02:04+0:02:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/AWs2rtUAyKU+0:11:02+0:11:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5YXrrBBwuSM+0:07:40+0:08:06.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/3nMKB65DbvI+0:00:02+0:00:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/FUc0yNDrA6w+0:03:56+0:04:29.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/c_4BhHwKwuY+0:07:50+0:08:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-RNQRtysz8M+0:07:25+0:07:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/QYuG1y0l45E+0:16:56+0:17:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ji3e_2B2nUo+0:03:28+0:04:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/4FiX2MlrQzM+0:05:16+0:05:48.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UKha30MMuWI+0:07:27+0:08:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/bJ8WQ9BI4-I+0:16:24+0:16:48.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/O4kvQ6jC1Ig+0:01:29+0:02:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/xgWK1-KtXaY+0:03:08+0:03:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/HuHe4VHvijA+0:08:27+0:08:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/TwBj3_1npbM+0:01:04+0:01:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/vJqVlxnechg+0:11:34+0:12:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/c4LVU3qxdGA+0:02:58+0:03:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/VFuI_9XlAIY+0:04:39+0:05:16.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/qFXyvvPfZBQ+0:09:33+0:10:06.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/vJqVlxnechg+0:11:34+0:12:12.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/hB5xaW2VYSk+0:03:32+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:04:19+0:04:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/Pb9rGFwlbx0+0:00:15+0:00:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/dpx4k9XaVN4+0:02:15+0:02:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/21gXC1WiJOA+0:04:11+0:05:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tmy2TAITBuY+0:06:23+0:06:48.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:07:50+0:08:15.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qswVTHwzdOs+0:07:43+0:07:56.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ppVb3zOq8-k+0:08:42+0:09:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oWGmEFA70uQ+0:04:12+0:04:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/HtH6xuEQAzg+0:13:03+0:13:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/8djZuQIpuWI+0:12:40+0:13:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9Xeon1MkJbc+0:06:27+0:06:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UaJsqJQqQto+0:07:20+0:07:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,thanking,listening,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['listen to music', 'be productive', 'learn', 'obey', 'enjoy', 'hear what saying', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/20zZzYyZOlk+0:07:06+0:07:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/liVF3N4wOPs+0:05:43+0:06:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/sfVL20cv470+0:06:34+0:06:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0jK6aLk72j0+0:09:37+0:10:07.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,remembering,switching,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['was memorable', 'was interesting', 'learn from', 'use later', 'I cannot find any reason mentioned verbally or shown visually in the video']","['fickle', 'change your mind', 'exciting', 'fun', 'make improvement', 'do not like', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
