"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url","Input.action","Input.reasons","Answer.category.labels","Answer.confidence.high.on","Answer.confidence.low.on","Answer.others","Answer.why.both.on","Answer.why.mentioned.on","Answer.why.shown.on","Approve","Reject"
"3XEIP58NLZMMPZLQFXU6HN8UHY9LZJ","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","38YMOXR4MUY2Z3B7789ZIKS1V3OW66","A2UF2FRGVW4T89","Approved","Fri Apr 09 18:32:20 PDT 2021","Fri Apr 09 18:34:17 PDT 2021","Mon Apr 12 18:34:17 PDT 2021","Mon Apr 12 18:35:05 PDT 2021","","","117","100% (37/37)","100% (32/32)","100% (3/3)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:00:51+0:01:20.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt""]","false","true","","false","false","true"
"3XEIP58NLZMMPZLQFXU6HN8UHY9LZJ","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3EICBYG644V590K9A03NFUQ3PTQCJJ","A36ZKMRJCHF2HX","Approved","Fri Apr 09 18:08:59 PDT 2021","Fri Apr 09 18:09:56 PDT 2021","Mon Apr 12 18:09:56 PDT 2021","Mon Apr 12 18:10:05 PDT 2021","","","57","100% (50/50)","100% (12/12)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:00:51+0:01:20.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt"",""declutter""]","true","false","","false","true","false"
"3XEIP58NLZMMPZLQFXU6HN8UHY9LZJ","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3OLF68YTN901BJ1F7WGBU18NWJ5AFT","A3TDUHEBFJ53NM","Approved","Sun Apr 11 11:47:13 PDT 2021","Sun Apr 11 11:47:52 PDT 2021","Wed Apr 14 11:47:52 PDT 2021","Wed Apr 14 11:48:37 PDT 2021","","","39","100% (10/10)","100% (10/10)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:00:51+0:01:20.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","false","false","Household maintenance","true","false","false"
"3ZRKL6Z1E7292VLB9E3I826JY2NGS3","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3DEL4X4EL6KJ7NQ3NW0D3UQ13FNXY0","A2UF2FRGVW4T89","Approved","Fri Apr 09 18:26:08 PDT 2021","Fri Apr 09 18:27:59 PDT 2021","Mon Apr 12 18:27:59 PDT 2021","Mon Apr 12 18:28:05 PDT 2021","","","111","100% (37/37)","100% (32/32)","100% (3/3)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt""]","true","false","","false","false","true"
"3ZRKL6Z1E7292VLB9E3I826JY2NGS3","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3E4GGUZ1T8QNM2YPVSET4WHUSU6K2G","A2CK0OXMPOR9LE","Approved","Thu Apr 15 11:18:55 PDT 2021","Thu Apr 15 11:53:36 PDT 2021","Sun Apr 18 11:53:36 PDT 2021","Sun Apr 18 11:54:25 PDT 2021","","","2081","100% (4/4)","100% (4/4)","100% (4/4)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""I cannot find any reason mentioned verbally or shown visually in the video""]","false","false","","false","false","false"
"3ZRKL6Z1E7292VLB9E3I826JY2NGS3","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3XIQGXAUMC70S3U20NADQH64ZGEX7Z","A36ZKMRJCHF2HX","Approved","Fri Apr 09 18:09:57 PDT 2021","Fri Apr 09 18:10:31 PDT 2021","Mon Apr 12 18:10:31 PDT 2021","Mon Apr 12 18:11:05 PDT 2021","","","34","100% (50/50)","100% (12/12)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt"",""do not like dirtiness""]","true","false","","true","false","false"
"3SBX2M1TKCMHDZDEM9CC4DUFQ9T4QF","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3FUI0JHJPXX6BMM1EM0Z6K5KNJS331","A2UF2FRGVW4T89","Approved","Fri Apr 09 18:41:09 PDT 2021","Fri Apr 09 18:42:10 PDT 2021","Mon Apr 12 18:42:10 PDT 2021","Mon Apr 12 18:43:05 PDT 2021","","","61","100% (37/37)","100% (32/32)","100% (3/3)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","true","false","fall asleep","false","true","false"
"3SBX2M1TKCMHDZDEM9CC4DUFQ9T4QF","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3IFS6Q0HJIIPL6PZP48NIYFLYHNIS7","A36ZKMRJCHF2HX","Approved","Fri Apr 09 18:21:02 PDT 2021","Fri Apr 09 18:22:17 PDT 2021","Mon Apr 12 18:22:17 PDT 2021","Mon Apr 12 18:23:05 PDT 2021","","","75","100% (50/50)","100% (12/12)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","true","false","help settle down for sleep","false","true","false"
"3SBX2M1TKCMHDZDEM9CC4DUFQ9T4QF","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3QAVNHZ3EM3NBBBBT7J9PED7TFHALO","A3TDUHEBFJ53NM","Approved","Sat Apr 10 11:07:27 PDT 2021","Sat Apr 10 11:08:37 PDT 2021","Tue Apr 13 11:08:37 PDT 2021","Tue Apr 13 11:09:19 PDT 2021","","","70","100% (10/10)","100% (10/10)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","true","false","","true","false","false"
"3L7SUC0TTTT9TWXLBFITB1KXZWGM0U","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","32ZKVD547FMBEHQETFF5O33WBBL3B8","A3TDUHEBFJ53NM","Approved","Sun Apr 11 11:36:36 PDT 2021","Sun Apr 11 11:38:01 PDT 2021","Wed Apr 14 11:38:01 PDT 2021","Wed Apr 14 11:38:34 PDT 2021","","","85","100% (10/10)","100% (10/10)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","true","false","","true","false","false"
"3L7SUC0TTTT9TWXLBFITB1KXZWGM0U","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3I02618YA05XH547R4T76WYL5S3PU6","A36ZKMRJCHF2HX","Approved","Fri Apr 09 18:07:51 PDT 2021","Fri Apr 09 18:08:58 PDT 2021","Mon Apr 12 18:08:58 PDT 2021","Mon Apr 12 18:09:05 PDT 2021","","","67","100% (50/50)","100% (12/12)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","true","false","avoiding technology","false","true","false"
"3L7SUC0TTTT9TWXLBFITB1KXZWGM0U","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3JNQLM5FT4LY68G7GSQUJWU9HRJ2L3","A2UF2FRGVW4T89","Approved","Fri Apr 09 18:30:28 PDT 2021","Fri Apr 09 18:32:19 PDT 2021","Mon Apr 12 18:32:19 PDT 2021","Mon Apr 12 18:33:05 PDT 2021","","","111","100% (37/37)","100% (32/32)","100% (3/3)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","false","true","Improve health","false","true","false"
"3XD2A6FGFMTUNLY3V8X8GLKWUPS9S5","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","384PI804XS0EEB8JLEJHCUFPCQZS0L","A2CK0OXMPOR9LE","Approved","Thu Apr 15 11:18:50 PDT 2021","Thu Apr 15 11:51:40 PDT 2021","Sun Apr 18 11:51:40 PDT 2021","Sun Apr 18 11:52:25 PDT 2021","","","1970","100% (4/4)","100% (4/4)","100% (4/4)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","true","false","They are stayig away from tech.","true","false","false"
"3XD2A6FGFMTUNLY3V8X8GLKWUPS9S5","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3DY4FPOOA1NI6X9M9M717D0JKH0VRT","A2UF2FRGVW4T89","Approved","Fri Apr 09 18:24:18 PDT 2021","Fri Apr 09 18:26:07 PDT 2021","Mon Apr 12 18:26:07 PDT 2021","Mon Apr 12 18:27:05 PDT 2021","","","109","100% (37/37)","100% (32/32)","100% (3/3)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""other (please write them in the provided box)""]","false","true","relax","false","false","true"
"3XD2A6FGFMTUNLY3V8X8GLKWUPS9S5","3EOS91U1VZBTXRYRMQ8AATWD7DLYBT","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.25","Fri Apr 09 17:57:48 PDT 2021","3","BatchId:4402721;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 17:57:48 PDT 2021","","","3G0WWMR1UVJ5MRLDUGWAS6W12SWNQ3","A36ZKMRJCHF2HX","Approved","Fri Apr 09 18:11:38 PDT 2021","Fri Apr 09 18:21:01 PDT 2021","Mon Apr 12 18:21:01 PDT 2021","Mon Apr 12 18:21:05 PDT 2021","","","563","100% (50/50)","100% (12/12)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""bored"",""other (please write them in the provided box)""]","true","false","avoiding technology","false","true","false"
