"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url","Input.action","Input.reasons","Answer.category.labels","Answer.comments","Answer.confidence.high.on","Answer.confidence.low.on","Answer.why.both.on","Answer.why.mentioned.on","Answer.why.shown.on","Approve","Reject"
"335VBRURDIZTD2TLUDD3R4GHTYI9E3","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3NQL1CS15R7R3YL8NHZVF9TGN44VYK","A378DVZDTWCGQ7","Submitted","Fri Apr 09 08:21:02 PDT 2021","Fri Apr 09 08:22:06 PDT 2021","Mon Apr 12 08:22:06 PDT 2021","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:00:51+0:01:20.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt""]","NOTHING","true","false","false","false","true"
"335VBRURDIZTD2TLUDD3R4GHTYI9E3","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3QY7M81QH7LU83VV14VO0NY237O7K9","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:38:41 PDT 2021","Fri Apr 09 07:39:37 PDT 2021","Mon Apr 12 07:39:37 PDT 2021","","","","56","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:00:51+0:01:20.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""do not like dirtiness""]","","false","true","true","false","false"
"3QI9WAYOGPA752W5X1UWWBTU4OJ6SQ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3J2UYBXQQLB9RDAME1GEBPJXUYZ604","A2NE19J3DWL8H","Submitted","Fri Apr 09 08:45:56 PDT 2021","Fri Apr 09 08:58:31 PDT 2021","Mon Apr 12 08:58:31 PDT 2021","","","","755","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""I cannot find any reason mentioned verbally or shown visually in the video""]","","false","false","false","false","false"
"3QI9WAYOGPA752W5X1UWWBTU4OJ6SQ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3TGOYF991XLA9AC38QS1G2LKD9JUUV","A3NG205QJ48IM4","Submitted","Fri Apr 09 07:34:42 PDT 2021","Fri Apr 09 07:37:35 PDT 2021","Mon Apr 12 07:37:35 PDT 2021","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""remove dirt""]","","true","false","true","false","false"
"3QI9WAYOGPA752W5X1UWWBTU4OJ6SQ","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3YW4XOSQKQKU0DL562IH50GN2CM1U3","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:33:49 PDT 2021","Fri Apr 09 07:34:30 PDT 2021","Mon Apr 12 07:34:30 PDT 2021","","","","41","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/SdZH7AJh1WM+0:01:17+0:01:39.mp4?raw=true","cleaning","['company was coming', 'do not like dirtiness', 'declutter', 'remove dirt', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""do not like dirtiness""]","","false","true","false","false","true"
"3L1EFR8WWS4LJGTHPOX99M1H5ZX9FL","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3LJ7UR74RHCYXMYFWJPXP3VW605N4C","A30US88GBGBG0V","Submitted","Fri Apr 09 10:35:22 PDT 2021","Fri Apr 09 10:36:52 PDT 2021","Mon Apr 12 10:36:52 PDT 2021","","","","90","95% (20/21)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","false","true"
"3L1EFR8WWS4LJGTHPOX99M1H5ZX9FL","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3TXMY6UCAENMVNOM5QNWCV2P3O7CQZ","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:36:52 PDT 2021","Fri Apr 09 07:37:38 PDT 2021","Mon Apr 12 07:37:38 PDT 2021","","","","46","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","false","true","true","false","false"
"3L1EFR8WWS4LJGTHPOX99M1H5ZX9FL","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3Y4W8Q93LZJO5NQHRLCH2OJF5G0VDE","A2MUOR5H62S8OG","Submitted","Fri Apr 09 10:44:43 PDT 2021","Fri Apr 09 10:45:42 PDT 2021","Mon Apr 12 10:45:42 PDT 2021","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","false","true"
"39N6W9XWRCM6YHXK8KV7QOUKFNIGYG","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3RKNTXVS3MXRD34QNFKS3XBW7T4A4D","AOMFEAWQHU3D8","Submitted","Fri Apr 09 07:35:56 PDT 2021","Fri Apr 09 07:36:26 PDT 2021","Mon Apr 12 07:36:26 PDT 2021","","","","30","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","false","true"
"39N6W9XWRCM6YHXK8KV7QOUKFNIGYG","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3U5NZHP4LR1SCJYNR5M8NH9VBKPHPL","A3VEF4M5FIN7KH","Submitted","Fri Apr 09 07:31:36 PDT 2021","Fri Apr 09 08:20:10 PDT 2021","Mon Apr 12 08:20:10 PDT 2021","","","","2914","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","true","false","false"
"39N6W9XWRCM6YHXK8KV7QOUKFNIGYG","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3UOUJI6MTDD2QE6YDV3O09KO7R0UXN","AE1A69PS9RKC4","Submitted","Fri Apr 09 07:36:33 PDT 2021","Fri Apr 09 07:37:16 PDT 2021","Mon Apr 12 07:37:16 PDT 2021","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:01+0:06:27.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","GOOD","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","336KAV9KYQRI67N6Z7FKD4W5Q6AY2E","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:43:39 PDT 2021","Fri Apr 09 07:44:37 PDT 2021","Mon Apr 12 07:44:37 PDT 2021","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","Good","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3O6CYIULED0N1E183Q72YQ6HYPUUWU","A3HGZDLMCKGPSE","Submitted","Fri Apr 09 07:35:46 PDT 2021","Fri Apr 09 07:36:42 PDT 2021","Mon Apr 12 07:36:42 PDT 2021","","","","56","100% (1/1)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","","true","false","true","false","false"
"3SNR5F7R91SMO3MOY7JG4XFKCO5EIR","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3VZLGYJEYL9JCD08JI2WH1Z399FXZF","A1JJJOUS3NE84W","Submitted","Fri Apr 09 07:40:33 PDT 2021","Fri Apr 09 07:43:17 PDT 2021","Mon Apr 12 07:43:17 PDT 2021","","","","164","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/-AzBDUeKA8A+0:06:07+0:06:28.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""appreciate""]","","false","false","false","false","true"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","34Q075JO1XCEKR9P8V4XGTSGMNJ010","A2DK327BVTEOLI","Submitted","Fri Apr 09 08:40:13 PDT 2021","Fri Apr 09 08:41:34 PDT 2021","Mon Apr 12 08:41:34 PDT 2021","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","","true","false","false","false","true"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3DL65MZB8DEXYKYHWZSWIEDBKLJCEN","A2C7A6E70NYNUI","Submitted","Fri Apr 09 07:31:35 PDT 2021","Fri Apr 09 08:10:50 PDT 2021","Mon Apr 12 08:10:50 PDT 2021","","","","2355","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","I dislike the idea of the use of a spray or product that's used for kids. It gives parents the wrong idea about how to calm down a child.","true","false","true","false","false"
"371QPA24C1NDDG8NGVN5BKYZYWH1TC","3I3SD0LMZ3S6SIP4NCQHEIBAL5UHSE","Choose the correct category for the video","Choose the correct reasons for why the actions happen/ are mentioned in the videos","video, classification","$0.10","Fri Apr 09 07:31:20 PDT 2021","3","BatchId:4401942;OriginalHitTemplateId:928390922;","3600","259200","Sun May 09 07:31:20 PDT 2021","","","3XXU1SWE8MUAEFMP4EXQRULJQHOA0X","A4V3VZEMWDGD5","Submitted","Fri Apr 09 07:33:57 PDT 2021","Fri Apr 09 07:36:44 PDT 2021","Mon Apr 12 07:36:44 PDT 2021","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/OanaIgnat/miniclips/blob/master/wObuA7a50ao+0:02:30+0:03:06.mp4?raw=true","reading","['appear cultured to opposite sex', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video', 'other (please write them in the provided box)']","[""learn""]","Good","true","false","true","false","false"
